1742352374.513091, 2
1742352375.515328, 2
1742352376.521266, 1
1742352377.526752, 4
1742352386.927199, 6
1742352387.932954, 4
1742352388.939213, 6
1742352389.9445, 0
1742352390.950575, 2
1742352391.9569762, 0
1742352392.963371, 3
1742352393.967975, 7
1742352394.974826, 7
1742352395.977925, 6
1742352396.9820218, 6
1742352397.986597, 8
1742352398.991992, 3
1742352399.998452, 1
1742352401.0039191, 3
1742352402.007947, 0
1742352403.0125399, 2
1742352404.017417, 0
1742352405.022485, 9
1742352406.023872, 0
1742352407.030113, 4
1742352408.0349991, 4
1742352409.041327, 8
1742352410.044699, 4
1742352411.0512671, 3
1742352412.057298, 9
1742352413.0611358, 0
1742352414.06607, 4
1742352415.069132, 4
1742352416.074704, 6
1742352417.081281, 4
1742352418.087897, 1
1742352419.094319, 5
1742352420.100847, 6
1742352421.108521, 8
1742352422.113317, 4
1742352423.116211, 4
1742352424.1222882, 1
1742352425.124973, 7
1742352426.1309922, 0
1742352427.137624, 0
1742352428.140861, 1
1742352429.145877, 3
1742352430.150594, 7
1742352431.156106, 4
1742352432.1620631, 5
1742352433.1652322, 8
1742352434.169451, 6
1742352435.17607, 1
1742352436.1829782, 1
1742352437.188187, 3
1742352438.194675, 6
1742352439.2003121, 6
1742352440.20474, 4
1742352441.210334, 1
1742352442.2177, 3
1742352443.223433, 3
1742352444.226109, 5
1742352445.2324831, 0
1742352446.2383611, 1
1742352447.2438211, 9
1742352448.24793, 0
1742352449.2527528, 7
1742352450.2593899, 7
1742352451.26459, 6
1742352452.270781, 1
1742352453.277187, 4
1742352454.28299, 0
1742352455.289331, 0
1742352456.2952452, 8
1742352457.3017821, 0
1742352458.307117, 7
1742352459.3100789, 4
1742352460.315247, 6
1742352461.320294, 2
1742352462.322718, 3
1742352463.3274748, 0
1742352464.330987, 2
1742352465.336799, 7
1742352466.3405728, 0
1742352467.345553, 2
1742352468.351489, 5
1742352469.3560681, 1
1742352470.3622231, 9
1742352471.363313, 6
1742352472.3672352, 9
1742352473.3711948, 5
1742352474.3763998, 8
1742352475.3834171, 4
1742352476.392212, 0
1742352477.397441, 1
1742352478.401322, 4
1742352479.403053, 9
1742352480.409824, 9
1742352481.414003, 9
1742352482.418768, 5
1742352483.422231, 3
1742352484.4268968, 8
1742352485.432951, 3
1742352486.438754, 8
1742352487.44497, 4
1742352488.449613, 5
1742352489.456427, 0
1742352490.45991, 6
1742352491.463718, 9
1742352492.468787, 9
1742352493.4739141, 2
1742352494.477081, 1
1742352495.483049, 2
1742352496.4895859, 4
1742352497.496613, 4
1742352498.5024588, 8
1742352499.5091012, 1
1742352500.515552, 2
1742352501.5210721, 5
1742352502.527508, 4
1742352503.5345159, 5
1742352504.54111, 9
1742352505.5480561, 3
1742352506.551955, 5
1742352507.555302, 4
1742352508.561307, 0
1742352509.5669482, 8
1742352510.5816152, 0
1742352511.587486, 0
1742352512.593704, 5
1742352513.599763, 5
1742352514.60166, 3
1742352515.60921, 5
1742352516.611925, 8
1742352517.617792, 8
1742352518.624151, 9
1742352519.629941, 2
1742352520.634557, 4
1742352521.639782, 5
1742352522.648609, 7
1742352523.6550322, 4
1742352524.657312, 6
1742352525.662951, 0
1742352526.6679869, 3
